"particle_id","x_um","y_um","coord_match_cost","coord_source","material","quality","feret_max_um"
"A67",1671.072,4291.118,0.0428487982844787,"circle_calibrated","Polyamide (naturally occurring)",0.925614174181343,64
"A68",5936.034,316.42,0.0417932592562695,"circle_calibrated","Polyamide (naturally occurring)",0.92593733437578,70
"A69",-628.758,933.582,0.016094421833095,"circle_calibrated","Cellulosic",0.93580260113498,76
"A70",1990.56,632.658,0.0510887411332721,"circle_calibrated","Polyethylene terephthalate",0.873115309564973,75
"A71",2795.728,5548.764,0.261904884751062,"circle_calibrated","Polyethylene terephthalate",0.895910031452128,64
"A72",-435.422,1197.196,0.108854280608885,"circle_calibrated","Polyethylene terephthalate",0.930434884804005,65
"A73",550.680000000001,2957.006,0.0347634725776,"circle_calibrated","Polyamide (naturally occurring)",0.91134245757931,66
"A74",-4700.28,1481.662,0.141639178396138,"circle_calibrated","Polyethylene terephthalate",0.89249911252012,79
"A75",-1643.304,4431.726,0.194118344414079,"circle_calibrated","Polyamide (naturally occurring)",0.926064872381839,65
"A76",-3668.132,3102.944,0.579422813477055,"circle_calibrated","Cellulosic",0.828862653882412,165
"A77",-394.654,1838.46,0.109280427275816,"circle_calibrated","Polyamide (naturally occurring)",0.971180570520754,60
"A78",1877.2,267.696,0.195371493350196,"circle_calibrated","Polyamide (naturally occurring)",0.91894503916936,60
"A79",-2555.41,1808.482,1.02297142606545,"circle_calibrated","Polyamide (naturally occurring)",0.914585244700799,56
"A80",-2536.274,2584.01,0.209673771929313,"circle_calibrated","Cellulosic",0.900970428432625,106
"A81",889.798,-4569.578,0.0247644435456169,"circle_calibrated","Polyamide (naturally occurring)",0.927072222024821,60
"A82",-3983.304,-2799.446,0.716756698110106,"circle_calibrated","Polyamide (naturally occurring)",0.804518698923528,50
"A83",-2042.43,-4746.716,0.33663779376662,"circle_calibrated","Polyethylene terephthalate",0.941419101723752,50
"A84",2856.308,1311.596,2.06518276883839,"circle_calibrated","Chitin",0.884059143024926,63
"A85",-94.8480000000001,2003.326,0.0525665386906806,"circle_calibrated","Polycarbonate",0.887871498426707,60
"A86",-446.862,-2522.936,0.0922554034797627,"circle_calibrated","Carbonate",0.860705010415341,53
"A87",-1606.046,5391.36,0.116657391682125,"circle_calibrated","Polyamide (naturally occurring)",0.925915615362264,55
"A88",-1633.58,-939.77,2.05831711490506,"circle_calibrated","Polyamide (naturally occurring)",0.956803703803018,63
"A89",1966.276,-5638.958,0.109456881881882,"circle_calibrated","Polyamide (naturally occurring)",0.931131812857365,60
"A90",-1049.256,-5144.048,0.0721843996772593,"circle_calibrated","Polyamide (naturally occurring)",0.940899868441385,65
"A91",-2014.714,3487.484,0.157231622928055,"circle_calibrated","Polycarbonate",0.869741025025116,68
"A92",-4016.376,-4152.018,0.108222940598193,"circle_calibrated","Polyamide (naturally occurring)",0.939254523355852,50
"A93",-986.284,5979.402,0.0584023850377724,"circle_calibrated","Polyamide (naturally occurring)",0.934617438466672,63
"A94",4257.76,1870.856,0.0671294433792824,"circle_calibrated","Rubber",0.769118095199971,49
"A95",-1246.674,-4978.792,0.228775044461935,"circle_calibrated","Cellulosic",0.936736016673243,45
"A96",-4411.862,-1086.072,0.0469233657764718,"circle_calibrated","Cellulosic",0.949829707431432,60
"A97",773.656,304.771999999999,0.226323982236288,"circle_calibrated","Rubber",0.731294542350706,57
"A98",4802.408,2764.008,0.1619312688674,"circle_calibrated","Polyamide (naturally occurring)",0.970435445372751,53
"A99",-999.414,3888.274,0.180957250283015,"circle_calibrated","Polyamide (naturally occurring)",0.94536476687416,55
"A100",2177.656,2934.412,0.387001035973799,"circle_calibrated","Polyamide (naturally occurring)",0.88344206265084,49
"A101",3303.508,290.654,0.279578442864844,"circle_calibrated","Polyamide (naturally occurring)",0.92007180937491,45
"A102",-3020.472,539.916,0.0449377752145146,"circle_calibrated","Polyamide (naturally occurring)",0.896877786873762,45
"A103",-2263.794,-3068.52,0.297698440816278,"circle_calibrated","Polyamide (naturally occurring)",0.805443938699752,65
"A104",1180.712,5790.668,2.057418336628,"circle_calibrated","Polyamide (naturally occurring)",0.878473654949501,60
"A105",6048.874,99.45,0.475328846631458,"circle_calibrated","Polyamide (naturally occurring)",0.957740705779612,49
"A106",1469.546,4139.304,0.410546665708097,"circle_calibrated","Polyamide (naturally occurring)",0.914073981047385,40
"A107",3912.48,-4908.904,0.0567594169507166,"circle_calibrated","Polyamide (naturally occurring)",0.94860957659758,60
"A108",-5276.96,748.098,0.211561183284515,"circle_calibrated","Cellulosic",0.872267480562829,103
"A109",-1141.374,5386.42,0.12772948968308,"circle_calibrated","Polyamide (naturally occurring)",0.91345423626879,46
"A110",3980.912,-4147.988,2.10704697293709,"circle_calibrated","Polyamide (naturally occurring)",0.911695689243465,40
"A111",-5736.406,1707.004,0.0416541457125077,"circle_calibrated","Carbonate",0.874503002090825,42
"A112",-3274.518,-3784.222,0.270868671059677,"circle_calibrated","Cellulosic",0.916479030282102,62
"A113",-1880.138,-1516.008,0.108826683905052,"circle_calibrated","Polyamide (naturally occurring)",0.914672228900686,58
"A114",4234.464,2475.538,0.07979587395605,"circle_calibrated","Cellulosic",0.885332988884678,74
"A115",-3926.338,-1833.364,0.109557430934781,"circle_calibrated","Polyamide (naturally occurring)",0.932774540992415,49
"A116",3351.27,4650.698,0.448485445642546,"circle_calibrated","Polyamide (naturally occurring)",0.899545375294274,40
"A117",-2806.596,-2277.106,0.00648860874498647,"circle_calibrated","Polycarbonate",0.714527233622709,67
"A118",6364.15,-188.448,0.0932145714865953,"circle_calibrated","Polyamide (naturally occurring)",0.899157106870072,50
"A119",-163.878000000001,-5591.482,0.0699080800850176,"circle_calibrated","Polyethylene terephthalate",0.87396817573455,60
"A120",-2114.008,3112.2,0.0461965973715381,"circle_calibrated","Cellulosic",0.955462782980767,69
"A121",-2074.41,786.032,0.187366922576884,"circle_calibrated","Polyamide (naturally occurring)",0.917022459004057,50
"A122",1075.23,-1728.142,0.0642528230375068,"circle_calibrated","Polyamide (naturally occurring)",0.970035437145177,57
"A123",5002.244,-1948.05,0.266081733609347,"circle_calibrated","Polyamide (naturally occurring)",0.967228630447921,42
"A124",115.102,2195.076,0.106637720831448,"circle_calibrated","Polyamide (naturally occurring)",0.927433535301946,49
"A125",1229.072,5408.65,2.06448735851829,"circle_calibrated","Polyamide (naturally occurring)",0.948391180267762,40
